pH,Elevation
6.83 ,558.949829
7.03 ,367.818115
6.86 ,352.684326
6.96 ,1218.903198
6.61 ,1155.578857
6.68 ,1037.17041
6.77 ,785.433777
6.83 ,916.805237
6.69 ,925.228821
6.76 ,757.569885
6.51 ,1100.233154
7.01 ,749.786194
6.84 ,916.805237
4.52 ,1492.528564
6.74 ,444.502045
6.66 ,876.887207
6.40 ,554.234009
6.72 ,1561.426514
6.61 ,1400.852417
7.03 ,1218.903198
6.51 ,875.386108
5.83 ,651.927673
6.65 ,1100.36743
6.37 ,1133.36011
5.78 ,875.386108
6.98 ,431.404266
6.94 ,558.949829
6.73 ,550.33136
6.19 ,1636.796875
4.24 ,887.638123
7.21 ,352.684326
7.26 ,352.684326
5.04 ,1535.178223
6.40 ,806.326538
6.36 ,887.638123
6.39 ,524.209839
7.16 ,367.818115
6.35 ,1266.984375
6.35 ,665.322266
6.71 ,916.805237
6.78 ,785.433777
7.03 ,749.786194
6.77 ,916.805237
6.74 ,925.228821
6.70 ,1037.17041
6.62 ,1100.233154
6.72 ,1155.578857
6.82 ,757.569885
6.38 ,654.744446
6.49 ,852.403687
6.30 ,655.070984
6.42 ,718.657593
6.31 ,874.982056
6.22 ,876.887207
6.60 ,579.964905
6.41 ,881.295166
6.27 ,773.111755
6.40 ,749.684937
6.05 ,1209.671997
6.89 ,431.404266
6.31 ,1133.36011
6.17 ,806.326538
4.63 ,1492.528564
6.25 ,887.638123
5.68 ,651.927673
7.01 ,1218.903198
6.27 ,887.638123
5.66 ,875.386108
4.72 ,1535.178223
6.70 ,1100.36743
6.20 ,875.386108
6.60 ,876.887207
6.29 ,665.322266
6.13 ,1636.796875
6.34 ,550.33136
6.77 ,1400.852417
7.85 ,524.209839
6.63 ,444.502045
7.78 ,554.234009
6.05 ,1266.984375
6.64 ,1561.426514
7.00 ,352.684326
6.55 ,925.228821
6.73 ,749.786194
6.78 ,785.433777
6.65 ,916.805237
6.55 ,757.569885
6.65 ,1155.578857
6.49 ,1037.17041
6.66 ,916.805237
6.30 ,1100.233154
6.53 ,876.887207
6.37 ,1266.984375
6.80 ,1218.903198
6.67 ,1400.852417
6.61 ,444.502045
6.53 ,1100.36743
4.88 ,1535.178223
4.76 ,1492.528564
6.46 ,875.386108
5.98 ,1636.796875
6.84 ,1561.426514
6.76 ,352.684326
6.71 ,367.818115
6.90 ,431.404266
6.74 ,558.949829
6.51 ,550.33136
7.71 ,524.209839
6.28 ,1133.36011
7.73 ,554.234009
6.36 ,806.326538
6.67 ,352.684326
5.90 ,875.386108
6.46 ,887.638123
6.53 ,665.322266
5.95 ,651.927673
6.49 ,887.638123
6.95 ,785.433777
6.82 ,925.228821
6.89 ,916.805237
6.70 ,1037.17041
6.81 ,1155.578857
6.81 ,1100.233154
6.88 ,916.805237
7.00 ,749.786194
6.94 ,757.569885
6.60,665.322266
4.87,1492.528564
6.61,876.887207
7.84,524.209839
6.40,1133.36011
6.81,1561.426514
7.04,1218.903198
6.25,1266.984375
6.79,1400.852417
6.46,550.33136
6.70,352.684326
6.61,875.386108
7.84,554.234009
6.81,444.502045
6.77,352.684326
6.72,558.949829
6.77,431.404266
6.74,1100.36743
7.07,367.818115
5.21,1535.178223
6.07,651.927673
6.40,806.326538
6.05,875.386108
6.37,887.638123
6.43,887.638123
6.58,1100.233154
6.67,1037.17041
6.62,1155.578857
6.82,757.569885
6.82,785.433777
5.83,925.228821
6.93,749.786194
6.82,916.805237
6.80,916.805237
5.85,651.927673
5.98,1636.796875
5.79,875.386108
6.73,444.502045
5.27,1492.528564
6.78,352.684326
6.54,550.33136
5.00,1535.178223
6.80,1218.903198
6.59,875.386108
6.82,558.949829
6.78,431.404266
7.69,524.209839
6.50,1100.36743
6.51,887.638123
6.25,1133.36011
6.57,1400.852417
6.41,806.326538
6.74,352.684326
6.28,1266.984375
7.03,367.818115
6.43,887.638123
6.94,1561.426514
6.47,876.887207
6.60,665.322266
7.46,554.234009
6.39,1155.578857
6.78,916.805237
6.74,1037.17041
6.75,925.228821
6.88,785.433777
6.85,916.805237
7.05,749.786194
6.66,1100.233154
6.84,757.569885
6.96,749.684937
6.90,655.070984
6.47,1209.671997
6.99,852.403687
6.72,876.887207
6.92,654.744446
6.81,881.295166
6.78,773.111755
6.89,874.982056
6.91,718.657593
6.87,579.964905
7.02,431.404266
7.03,352.684326
5.59,875.386108
4.83,1492.528564
6.80,1133.36011
6.80,665.322266
7.89,554.234009
6.85,558.949829
6.39,887.638123
7.92,524.209839
6.44,806.326538
7.21,1218.903198
7.00,352.684326
7.11,367.818115
6.73,875.386108
6.47,1266.984375
5.00,1535.178223
6.91,1400.852417
6.25,1636.796875
5.42,651.927673
6.29,887.638123
6.51,1100.36743
6.90,444.502045
6.77,876.887207
6.98,1561.426514
6.64,550.33136
6.89,925.228821
6.72,916.805237
6.79,1155.578857
6.72,1037.17041
6.75,1100.233154
7.00,757.569885
7.15,749.786194
7.00,785.433777
6.96,916.805237
6.60,875.386108
6.68,444.502045
7.09,367.818115
5.67,1266.984375
6.61,1400.852417
5.17,1535.178223
6.68,887.638123
7.06,431.404266
6.70,876.887207
6.55,887.638123
6.38,1100.36743
7.21,558.949829
6.98,352.684326
6.16,1636.796875
7.04,1561.426514
6.85,1133.36011
7.87,554.234009
5.75,1492.528564
7.95,524.209839
6.54,806.326538
5.72,875.386108
6.78,665.322266
6.91,1218.903198
7.01,352.684326
5.52,651.927673
6.75,550.33136
6.65,1155.578857
6.58,1037.17041
6.96,916.805237
7.96,524.209839
6.71,925.228821
8.02,554.234009
6.87,785.433777
7.07,558.949829
6.62,550.33136
7.06,749.786194
5.28,1100.233154
6.95,916.805237
6.83,757.569885
7.10,757.569885
6.88,1037.17041
7.05,916.805237
6.94,925.228821
6.79,1100.233154
7.24,749.786194
6.99,785.433777
7.08,916.805237
6.92,1155.578857
7.25,367.818115
6.78,875.386108
6.19,1636.796875
6.92,665.322266
5.95,651.927673
7.07,1133.36011
5.19,1535.178223
5.99,875.386108
5.96,1400.852417
6.61,1100.36743
6.50,1266.984375
6.91,876.887207
7.05,1561.426514
7.27,352.684326
6.62,806.326538
6.57,887.638123
5.79,1492.528564
7.25,352.684326
7.17,431.404266
7.28,1218.903198
6.85,444.502045
6.50,887.638123
6.95,655.070984
6.95,579.964905
6.88,773.111755
6.60,1209.671997
6.98,718.657593
6.81,876.887207
7.05,654.744446
7.11,852.403687
7.07,881.295166
7.09,749.684937
7.01,874.982056
6.33,1133.36011
6.78,352.684326
6.58,876.887207
6.96,367.818115
5.92,875.386108
6.75,352.684326
6.80,558.949829
6.62,1400.852417
5.88,1636.796875
6.86,431.404266
6.46,665.322266
6.92,1561.426514
6.28,444.502045
6.52,887.638123
6.57,550.33136
7.55,524.209839
7.58,554.234009
6.51,875.386108
6.78,1218.903198
6.39,1266.984375
4.87,1492.528564
6.47,806.326538
5.97,651.927673
6.51,887.638123
6.58,1100.36743
5.01,1535.178223
6.74,1037.17041
6.78,1155.578857
6.65,1100.233154
6.93,757.569885
6.87,916.805237
6.85,916.805237
6.91,785.433777
6.75,925.228821
7.16,749.786194
